"Classifier id","train_accuracy","test_accuracy","fit_time","score_time","features","train_conf_matrix","test_conf_matrix"
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.600479287915,0.533546325879,0.0775189399719,0.0180871486664,63, [[ 249 1553   28]  [  95 4782   83]  [  19 1723  231]],[[  31  388   33]  [  82 1116   65]  [  36  418   22]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.761611320324,0.471474212688,0.237097024918,0.0329968929291,146, [[ 908  862   60]  [ 114 4695  151]  [  48  854 1071]],[[ 58 315  79]  [155 907 201]  [ 72 336  68]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.948647723382,0.468279324509,0.432385921478,0.0477788448334,336, [[1680  141    9]  [  90 4839   31]  [  26  153 1794]],[[ 58 320  74]  [168 904 191]  [ 70 342  64]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.970786260413,0.465997261524,0.810553073883,0.0789821147919,774, [[1755   69    6]  [  43 4904   13]  [  13  112 1848]],[[ 42 339  71]  [178 923 162]  [ 53 367  56]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.977176765948,0.491556366956,1.68556809425,0.122364044189,1779, [[1782   47    1]  [  28 4924    8]  [   7  109 1857]],[[ 61 341  50]  [146 964 153]  [ 57 367  52]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.979230857012,0.484253765404,4.10493803024,0.329982042313,4087, [[1789   40    1]  [  21 4932    7]  [   8  105 1860]],[[ 48 349  55]  [157 956 150]  [ 50 369  57]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.977633230629,0.485623003195,8.76235985756,0.541032075882,9389, [[1788   41    1]  [  15 4939    6]  [   7  126 1840]],[[  31  377   44]  [ 148 1004  111]  [  47  400   29]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.974323861691,0.5303514377,20.207752943,2.57859110832,21568, [[1766   63    1]  [  12 4945    3]  [   1  145 1827]],[[  25  394   33]  [  80 1105   78]  [  20  424   32]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.974552094032,0.536284801461,48.5625860691,9.25011610985,49543,[[1783   46    1]  [   9 4946    5]  [   2  160 1811]],[[  31  398   23]  [  75 1112   76]  [  28  416   32]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.572520826201,0.554084892743,1.1123111248,0.511137962341,1,[[ 223 1607    0]  [ 166 4794    0]  [  21 1952    0]],[[  32  420    0]  [  81 1182    0]  [  34  442    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.583932443227,0.542674577818,1.28918600082,0.720155954361,4,[[ 222 1598   10]  [ 166 4757   37]  [  19 1816  138]],[[  31  408   13]  [  79 1147   37]  [  33  432   11]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.583932443227,0.542674577818,1.76434206963,1.17110490799,11,[[ 222 1598   10]  [ 166 4757   37]  [  19 1816  138]],[[  31  408   13]  [  79 1147   37]  [  33  432   11]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.584160675568,0.542218165221,3.10316109657,2.25851917267,27,[[ 221 1599   10]  [ 163 4760   37]  [  19 1816  138]],[[  31  408   13]  [  79 1147   37]  [  34  432   10]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.58507360493,0.542218165221,6.38417196274,5.16216993332,63,[[ 215 1605   10]  [ 148 4775   37]  [  19 1817  137]],[[  31  408   13]  [  79 1147   37]  [  34  432   10]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.598767545361,0.517571884984,16.3328840733,13.8180129528,146,[[ 254 1549   27]  [ 179 4656  125]  [  21 1615  337]],[[  36  387   29]  [ 111 1079   73]  [  42  415   19]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.61143444026,0.501597444089,41.2192490101,34.7903831005,336,[[ 372 1414   44]  [ 238 4541  181]  [  31 1497  445]],[[  49  365   38]  [ 138 1028   97]  [  54  400   22]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.63334474495,0.513464171611,96.4177269936,81.7921221256,774,[[ 409 1383   38]  [ 177 4626  157]  [  39 1419  515]],[[  43  378   31]  [ 119 1058   86]  [  47  405   24]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.695994522424,0.499315381105,284.689106941,151.212407827,1779,[[ 652 1135   43]  [ 160 4640  160]  [  48 1118  807]],[[  50  364   38]  [ 144 1006  113]  [  52  386   38]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.824032865457,0.465540848927,416.739284039,324.188583851,4087,[[1156  646   28]  [ 112 4756   92]  [  51  613 1309]],[[ 68 302  82]  [161 874 228]  [ 71 327  78]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.94750656168,0.473756275673,797.405228853,712.507053852,9389,[[1605  221    4]  [  29 4911   20]  [  11  175 1787]],[[ 73 333  46]  [208 900 155]  [ 73 338  65]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='linear'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.992468332763,0.459607485167,1754.73328614,1708.5953691,21568,[[1800   30    0]  [   9 4949    2]  [   0   25 1948]],[[ 61 336  55]  [217 884 162]  [ 73 341  62]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.572520826201,0.554084892743,1.39464092255,0.778079032898,1,[[ 223 1607    0]  [ 166 4794    0]  [  21 1952    0]],[[  32  420    0]  [  81 1182    0]  [  34  442    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.582448933014,0.543130990415,1.46404218674,0.963897943497,4,[[ 194 1626   10]  [ 151 4772   37]  [  17 1818  138]],[[  29  410   13]  [  77 1150   36]  [  30  435   11]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.568754992582,0.569602921041,2.0804669857,1.51678991318,11,[[   8 1821    1]  [   1 4950    9]  [   0 1947   26]],[[   3  445    4]  [   9 1245    9]  [   3  473    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.568869108753,0.570515746235,3.54433393478,2.7214410305,27,[[  11 1818    1]  [   1 4952    7]  [   0 1951   22]],[[   1  447    4]  [   6 1249    8]  [   3  473    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.569896154285,0.575079872204,6.76582193375,5.81127214432,63,[[  74 1756    0]  [  40 4920    0]  [   1 1972    0]],[[   3  449    0]  [   6 1257    0]  [   2  474    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.571493780669,0.575079872204,17.4576330185,14.8770370483,146,[[  11 1805   14]  [   1 4922   37]  [   0 1898   75]],[[   1  447    4]  [   3 1257    3]  [   1  473    2]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.566586785347,0.575992697398,39.0996818542,33.051897049,336,[[   6 1824    0]  [   1 4959    0]  [   0 1973    0]],[[   0  450    2]  [   0 1262    1]  [   0  476    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.566016204496,0.576449109995,77.4071660042,74.4762949944,774,[[   0 1830    0]  [   0 4960    0]  [   0 1973    0]],[[   0  452    0]  [   0 1263    0]  [   0  476    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.566016204496,0.576449109995,163.516003132,166.295577049,1779,[[   0 1830    0]  [   0 4960    0]  [   0 1973    0]],[[   0  452    0]  [   0 1263    0]  [   0  476    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.566016204496,0.576449109995,342.298609972,374.502569914,4087,[[   0 1830    0]  [   0 4960    0]  [   0 1973    0]],[[   0  452    0]  [   0 1263    0]  [   0  476    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.566016204496,0.576449109995,778.208916903,856.545445204,9389,[[   0 1830    0]  [   0 4960    0]  [   0 1973    0]],[[   0  452    0]  [   0 1263    0]  [   0  476    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='poly'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.566016204496,0.576449109995,1748.08605003,1989.40078306,21568,[[   0 1830    0]  [   0 4960    0]  [   0 1973    0]],[[   0  452    0]  [   0 1263    0]  [   0  476    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.572520826201,0.554084892743,1.4948220253,0.910052061081,1, [[ 223 1607    0]  [ 166 4794    0]  [  21 1952    0]],[[  32  420    0]  [  81 1182    0]  [  34  442    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.583932443227,0.542674577818,1.96525001526,1.33339810371,4, [[ 222 1598   10]  [ 166 4757   37]  [  19 1816  138]],[[  31  408   13]  [  80 1147   36]  [  33  432   11]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.583932443227,0.543130990415,2.50640201569,1.7638759613,11, [[ 222 1598   10]  [ 166 4757   37]  [  19 1816  138]],[[  30  409   13]  [  78 1149   36]  [  33  432   11]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.584046559397,0.543130990415,4.29012989998,3.26845884323,27, [[ 222 1598   10]  [ 165 4758   37]  [  19 1816  138]],[[  28  411   13]  [  76 1151   36]  [  31  434   11]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.581878352163,0.54997717937,7.75128293037,6.27061605453,63, [[ 164 1657    9]  [ 125 4798   37]  [  16 1820  137]],[[  26  413   13]  [  59 1169   35]  [  21  445   10]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.583133630035,0.556823368325,19.2678239346,15.8751511574,146, [[ 163 1646   21]  [ 119 4769   72]  [  19 1776  178]],[[  24  419    9]  [  46 1187   30]  [  16  451    9]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.581764235992,0.564125969877,40.2002520561,35.4171500206,336, [[ 145 1668   17]  [  91 4805   64]  [   7 1818  148]],[[   9  439    4]  [  20 1219   24]  [   4  464    8]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.578454867055,0.570972158832,82.110090971,79.7839560509,774, [[ 114 1700   16]  [  70 4837   53]  [   4 1851  118]],[[   6  445    1]  [   9 1241   13]  [   3  469    4]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.571722013009,0.575536284801,178.691450834,177.749643803,1779, [[  45 1785    0]  [  10 4950    0]  [   1 1957   15]],[[   0  452    0]  [   1 1261    1]  [   1  475    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.566016204496,0.576449109995,2678.69882417,432.601388216,4087, [[   0 1830    0]  [   0 4960    0]  [   0 1973    0]],[[   0  452    0]  [   0 1263    0]  [   0  476    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.566016204496,0.576449109995,925.740692854,954.753310204,9389, [[   0 1830    0]  [   0 4960    0]  [   0 1973    0]],[[   0  452    0]  [   0 1263    0]  [   0  476    0]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.566016204496,0.576449109995,2198.17266512,2212.62478805,21568, [[   0 1830    0]  [   0 4960    0]  [   0 1973    0]],[[   0  452    0]  [   0 1263    0]  [   0  476    0]]
