"Classifier id","train_accuracy","test_accuracy","fit_time","score_time","features","train_conf_matrix","test_conf_matrix"
"GaussianNB()",0.362775305261,0.346873573711,0.00600004196167,0.000999927520752,1,[[ 294    0 2627]  [  80    0 2841]  [  36    0 2885]],[[ 57   0 684]  [ 27   0 716]  [  4   0 703]]
"GaussianNB()",0.386169120164,0.382930168873,0.00799989700317,0.00399994850159,4,[[ 557 2352   12]  [ 223 2676   22]  [ 130 2640  151]],[[129 606   6]  [ 62 674   7]  [ 28 643  36]]
"GaussianNB()",0.399634828255,0.388863532634,0.00800013542175,0.00699996948242,11,[[1504 1342   75]  [1189 1571  161]  [ 827 1667  427]],[[372 342  27]  [322 380  41]  [201 406 100]]
"GaussianNB()",0.448476549127,0.433135554541,0.00899982452393,0.0199999809265,27,[[1040 1665  216]  [ 536 2074  311]  [ 369 1736  816]],[[246 439  56]  [143 510  90]  [ 87 427 193]]
"GaussianNB()",0.440716649549,0.410771337289,0.0169999599457,0.0480000972748,63,[[2372   91  458]  [2067  168  686]  [1452  147 1322]],[[584  22 135]  [548  31 164]  [376  46 285]]
"GaussianNB()",0.387880862718,0.364673664993,0.0299999713898,0.0989999771118,146,[[ 443  182 2296]  [ 145  177 2599]  [  79   63 2779]],[[107  25 609]  [ 47  36 660]  [ 28  23 656]]
"GaussianNB()",0.438548442314,0.397991784573,0.0670001506805,0.254999876022,336,[[2646  161  114]  [2287  418  216]  [1731  411  779]],[[638  51  52]  [576  98  69]  [471 100 136]]
"GaussianNB()",0.454524706151,0.379735280694,0.15499997139,0.610000133514,774,[[ 599 2211  111]  [ 137 2606  178]  [  89 2054  778]],[[ 94 595  52]  [ 53 626  64]  [ 32 563 112]]
"GaussianNB()",0.485564304462,0.367868553172,0.306999921799,1.11299991608,1779,[[ 783 2106   32]  [  76 2834   11]  [ 114 2169  638]],[[ 93 613  35]  [ 54 649  40]  [ 41 602  64]]
"GaussianNB()",0.578226634714,0.357371063441,0.788000106812,3.26300001144,4087,[[1232  421 1268]  [   0  999 1922]  [   0   85 2836]],[[ 98 128 515]  [ 54 141 548]  [ 50 113 544]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.362775305261,0.346873573711,0.991000175476,0.0769999027252,1,[[ 294    0 2627]  [  80    0 2841]  [  36    0 2885]],[[ 57   0 684]  [ 27   0 716]  [  4   0 703]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.390505534634,0.373345504336,1.007999897,0.0889999866486,4,[[ 886    0 2035]  [ 514    0 2407]  [ 385    0 2536]],[[211   0 530]  [126   0 617]  [100   0 607]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.413100536346,0.414422638065,0.879999876022,0.0889999866486,11,[[2265    0  656]  [1970    0  951]  [1566    0 1355]],[[565   0 176]  [523   0 220]  [364   0 343]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.43238616912,0.418986764035,1.14800000191,0.0880000591278,27,[[2270  196  455]  [1913  320  688]  [1450  272 1199]],[[564  52 125]  [496  71 176]  [343  81 283]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.452128266575,0.42720219078,1.17100000381,0.0900001525879,63,[[2177  280  464]  [1736  456  729]  [1262  330 1329]],[[538  67 136]  [468 102 173]  [311 100 296]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.459203469132,0.429940666362,1.54699993134,0.113000154495,146,[[2206  255  460]  [1745  404  772]  [1222  285 1414]],[[543  59 139]  [471  83 189]  [306  85 316]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.468903343604,0.421725239617,2.6210000515,0.148000001907,336,[[2253  225  443]  [1729  411  781]  [1190  286 1445]],[[545  65 131]  [480  74 189]  [307  95 305]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.48487960744,0.426289365586,5.28600001335,0.230000019073,774,[[2323  195  403]  [1752  429  740]  [1140  284 1497]],[[551  63 127]  [485  77 181]  [304  97 306]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.494465365742,0.43633044272,11.5199999809,0.463999986649,1779,[[2310  220  391]  [1688  510  723]  [1052  356 1513]],[[538  80 123]  [460 112 171]  [273 128 306]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.507931073833,0.444545869466,38.7100000381,1.39499998093,4087,[[2294  279  348]  [1537  652  732]  [1006  410 1505]],[[520 100 121]  [426 148 169]  [262 139 306]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.554262238959,0.451392058421,89.1830000877,2.65799999237,9389,[[2323  226  372]  [1407  831  683]  [ 879  339 1703]],[[520  88 133]  [396 161 186]  [265 134 308]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.362775305261,0.346873573711,1.53100013733,0.167999982834,1,[[ 294    0 2627]  [  80    0 2841]  [  36    0 2885]],[[ 57   0 684]  [ 27   0 716]  [  4   0 703]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.390505534634,0.373345504336,1.86899995804,0.178999900818,4,[[ 886    0 2035]  [ 514    0 2407]  [ 385    0 2536]],[[211   0 530]  [126   0 617]  [100   0 607]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.391304347826,0.395253308991,1.72300004959,0.172999858856,11,[[2621   88  212]  [2447  120  354]  [2085  148  688]],[[667  17  57]  [635  20  88]  [491  37 179]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.430332078055,0.415335463259,2.15799999237,0.175999879837,27,[[2330  176  415]  [2004  279  638]  [1512  247 1162]],[[583  53 105]  [518  58 167]  [362  76 269]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.453269428278,0.42720219078,2.16899991035,0.186000108719,63,[[2251  284  386]  [1818  464  639]  [1320  344 1257]],[[556  68 117]  [486 100 157]  [323 104 280]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.459659933813,0.427658603377,3.08500003815,0.203000068665,146,[[2184  298  439]  [1728  464  729]  [1198  343 1380]],[[539  66 136]  [469  98 176]  [305 102 300]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.473696222755,0.426289365586,5.52099990845,0.266999959946,336,[[2249  229  443]  [1705  447  769]  [1157  309 1455]],[[543  70 128]  [476  84 183]  [299 101 307]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.485336072121,0.426745778183,10.7049999237,0.481000185013,774,[[2318  201  402]  [1749  434  738]  [1124  296 1501]],[[551  61 129]  [485  78 180]  [298 103 306]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.496747689148,0.437243267914,33.7520000935,1.05599999428,1779,[[2316  226  379]  [1682  526  713]  [1056  354 1511]],[[542  80 119]  [463 110 170]  [279 122 306]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.511696907452,0.44089456869,72.4270000458,1.75200009346,4087,[[2290  299  332]  [1514  696  711]  [ 992  431 1498]],[[513 107 121]  [427 150 166]  [255 149 303]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.362775305261,0.346873573711,2.78200006485,0.278000116348,1,[[ 294    0 2627]  [  80    0 2841]  [  36    0 2885]],[[ 57   0 684]  [ 27   0 716]  [  4   0 703]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.390505534634,0.373345504336,3.21399998665,0.328999996185,4,[[ 886    0 2035]  [ 514    0 2407]  [ 385    0 2536]],[[211   0 530]  [126   0 617]  [100   0 607]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.393814903572,0.382473756276,3.32299995422,0.327000141144,11,[[2351  514   56]  [2081  723  117]  [1704  840  377]],[[591 133  17]  [547 162  34]  [398 224  85]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.436950815931,0.419899589229,3.75600004196,0.319999933243,27,[[2278  302  341]  [1913  470  538]  [1444  396 1081]],[[572  80  89]  [500  96 147]  [343 112 252]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.454410589981,0.430397078959,4.44699978828,0.380000114441,63,[[2214  369  338]  [1771  612  538]  [1264  501 1156]],[[547  85 109]  [470 141 132]  [307 145 255]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.463425767431,0.430853491556,5.97600007057,0.415999889374,146,[[2225  315  381]  [1747  517  657]  [1202  400 1319]],[[548  74 119]  [476 111 156]  [300 122 285]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.473353874244,0.424463715199,10.1899998188,0.553999900818,336,[[2253  242  426]  [1729  457  735]  [1171  312 1438]],[[547  70 124]  [485  87 171]  [305 106 296]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.4846513751,0.428115015974,25.5480000973,1.08200001717,774,[[2350  191  380]  [1791  427  703]  [1175  276 1470]],[[558  61 122]  [489  82 172]  [314  95 298]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.495264178934,0.432679141944,54.2820000648,2.02300000191,1779,[[2339  222  360]  [1704  523  694]  [1085  358 1478]],[[543  81 117]  [470 108 165]  [281 129 297]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.51101221043,0.443633044272,105.799000025,4.22300004959,4087,[[2297  294  330]  [1528  688  705]  [ 996  432 1493]],[[514 107 120]  [419 157 167]  [254 152 301]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.357754193769,0.352806937471,0.0880000591278,0.00100016593933,1,[[ 294 2627    0]  [  80 2841    0]  [  36 2885    0]],[[ 57 684   0]  [ 27 716   0]  [  4 703   0]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.372132831222,0.36513007759,0.0940001010895,0.000999927520752,4,[[ 294 2616   11]  [  80 2819   22]  [  35 2738  148]],[[ 57 679   5]  [ 27 709   7]  [  4 669  34]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.373045760584,0.372432679142,0.141999959946,0.000999927520752,11,[[ 431 2471   19]  [ 192 2686   43]  [  99 2670  152]],[[ 96 637   8]  [ 52 684   7]  [ 30 641  36]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.396097226977,0.38338658147,0.164999961853,0.000999927520752,27,[[1338 1349  234]  [1000 1629  292]  [ 827 1590  504]],[[319 368  54]  [274 397  72]  [183 400 124]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.399863060596,0.376083979918,0.40499997139,0.00399994850159,63,[[ 401 2406  114]  [ 141 2601  179]  [  94 2325  502]],[[ 84 624  33]  [ 49 631  63]  [ 24 574 109]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.440146068698,0.403925148334,0.59299993515,0.00399994850159,146,[[1344 1260  317]  [ 899 1600  422]  [ 627 1381  913]],[[329 327  85]  [255 354 134]  [136 369 202]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.461485792537,0.394340483797,1.8220000267,0.0110001564026,336,[[ 710 1611  600]  [ 266 1914  741]  [ 160 1341 1420]],[[147 422 172]  [ 89 414 240]  [ 46 358 303]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.513865114687,0.40301232314,4.125,0.029000043869,774,[[1368 1204  349]  [ 610 1769  542]  [ 406 1149 1366]],[[279 346 116]  [210 342 191]  [108 337 262]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.577199589182,0.43176631675,6.64400005341,0.0460000038147,1779,[[1276 1349  296]  [ 283 2239  399]  [ 208 1170 1543]],[[215 406 120]  [124 459 160]  [ 70 365 272]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.600821636426,0.406207211319,21.2120001316,0.141999959946,4087,[[1551 1242  128]  [ 223 2474  224]  [ 184 1497 1240]],[[201 450  90]  [127 516 100]  [ 81 453 173]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.362775305261,0.346873573711,0.139999866486,0.0139999389648,1,[[ 294    0 2627]  [  80    0 2841]  [  36    0 2885]],[[ 57   0 684]  [ 27   0 716]  [  4   0 703]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.390619650805,0.373801916933,0.0829999446869,0.0160000324249,4,[[ 885    0 2036]  [ 514    0 2407]  [ 383    0 2538]],[[210   0 531]  [126   0 617]  [ 98   0 609]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.45429647381,0.432679141944,0.115000009537,0.0240001678467,11,[[1466  809  646]  [ 907 1125  889]  [ 780  751 1390]],[[333 239 169]  [249 278 216]  [179 191 337]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.591349994294,0.418986764035,0.220999956131,0.0310001373291,27,[[1736  841  344]  [ 612 1912  397]  [ 502  885 1534]],[[325 282 134]  [234 340 169]  [159 295 253]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.813077713112,0.408489274304,0.394000053406,0.0490000247955,63,[[2457  330  134]  [ 386 2385  150]  [ 298  340 2283]],[[344 251 146]  [264 280 199]  [183 253 271]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.886682642931,0.413966225468,0.542000055313,0.0480000972748,146,[[2635  204   82]  [ 237 2570  114]  [ 165  191 2565]],[[333 244 164]  [256 281 206]  [163 251 293]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.946593632318,0.433135554541,0.871999979019,0.0840001106262,336,[[2793   87   41]  [ 134 2742   45]  [  79   82 2760]],[[362 230 149]  [243 300 200]  [187 233 287]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.971699189775,0.429484253765,2.0039999485,0.161000013351,774,[[2877   29   15]  [  74 2821   26]  [  51   53 2817]],[[386 211 144]  [246 297 200]  [180 269 258]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.983795503823,0.434504792332,3.08500003815,0.224999904633,1779,[[2895   18    8]  [  38 2867   16]  [  25   37 2859]],[[356 252 133]  [247 307 189]  [185 233 289]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.983224922972,0.410771337289,6.26999998093,0.444000005722,4087,[[2881   26   14]  [  28 2877   16]  [  24   39 2858]],[[285 274 182]  [227 316 200]  [143 265 299]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.362775305261,0.346873573711,2.80200004578,2.12000012398,1,[[ 294    0 2627]  [  80    0 2841]  [  36    0 2885]],[[ 57   0 684]  [ 27   0 716]  [  4   0 703]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.389934953783,0.390232770424,3.74100017548,2.9849998951,4,[[ 885 2024   12]  [ 516 2385   20]  [ 387 2387  147]],[[212 525   4]  [126 610   7]  [101 573  33]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.426338012096,0.435874030123,6.6099998951,4.08199977875,11,[[ 706 1546  669]  [ 305 1681  935]  [ 199 1373 1349]],[[170 401 170]  [ 85 441 217]  [ 49 314 344]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.456236448705,0.432679141944,8.61800003052,6.20199990273,27,[[ 883 1712  326]  [ 377 2079  465]  [ 251 1634 1036]],[[203 462  76]  [105 513 125]  [ 66 409 232]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.4804290768,0.442720219078,13.9289999008,10.2020001411,63,[[1138 1382  401]  [ 498 1834  589]  [ 353 1330 1238]],[[256 367 118]  [142 446 155]  [ 85 354 268]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.477347940203,0.438612505705,30.4249999523,22.7200000286,146,[[1192 1203  526]  [ 554 1591  776]  [ 399 1122 1400]],[[282 316 143]  [166 379 198]  [ 88 319 300]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.473011525733,0.442263806481,59.5009999275,49.1710000038,336,[[1483  772  666]  [ 841 1157  923]  [ 564  852 1505]],[[341 230 170]  [224 283 236]  [132 230 345]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.450188291681,0.432679141944,124.532999992,109.315999985,774,[[1838  390  693]  [1311  662  948]  [ 957  519 1445]],[[450 126 165]  [349 155 239]  [230 134 343]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.412758187835,0.406207211319,271.878000021,248.68900013,1779,[[2223  173  525]  [1938  312  671]  [1565  274 1082]],[[560  57 124]  [506  74 163]  [379  72 256]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.360721214196,0.376540392515,647.896999836,596.819000006,4087,[[2654   34  233]  [2570   99  252]  [2417   96  408]],[[676  16  49]  [648  23  72]  [560  21 126]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.340066187379,0.34550433592,1373.84299994,1254.20200014,9389,[[2842    3   76]  [2852    8   61]  [2786    5  130]],[[723   0  18]  [728   4  11]  [673   4  30]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.339609722698,0.344135098129,1350.65899992,1285.97299981,21568,[[2842    3   76]  [2854    6   61]  [2790    3  128]],[[723   0  18]  [729   3  11]  [676   3  28]]
"SVC(C=1.0; cache_size=200; class_weight=None; coef0=0.0; degree=3; gamma=0.0; kernel='rbf'; max_iter=-1; probability=False; random_state=None; shrinking=True; tol=0.001; verbose=False)",0.339609722698,0.344135098129,1428.4150002,1311.62400007,49543,[[2842    3   76]  [2854    6   61]  [2790    3  128]],[[723   0  18]  [729   3  11]  [676   3  28]]
