"Classifier id","train_accuracy","test_accuracy","fit_time","score_time","features","train_conf_matrix","test_conf_matrix"
"DecisionTreeClassifier(compute_importances=None; criterion='gini'; max_depth=None; max_features=None; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; random_state=None; splitter='best')",0.367412140575,0.355104629042,0.0110001564026,0.000999927520752,1,[[ 249    0 1942]  [  78    0 2113]  [  25    0 2166]],[[ 43   0 496]  [ 21   0 498]  [  2   0 517]]
"DecisionTreeClassifier(compute_importances=None; criterion='gini'; max_depth=None; max_features=None; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; random_state=None; splitter='best')",0.400273847558,0.377932783767,0.00999999046326,0.00100016593933,4,[[ 699 1483    9]  [ 393 1791    7]  [ 268 1782  141]],[[148 388   3]  [ 95 419   5]  [ 70 420  29]]
"DecisionTreeClassifier(compute_importances=None; criterion='gini'; max_depth=None; max_features=None; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; random_state=None; splitter='best')",0.501445306557,0.488902980342,0.0220000743866,0.00100016593933,11,[[1234  508  449]  [ 787  919  485]  [ 611  437 1143]],[[276 147 116]  [189 223 107]  [130 117 272]]
"DecisionTreeClassifier(compute_importances=None; criterion='gini'; max_depth=None; max_features=None; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; random_state=None; splitter='best')",0.633804959684,0.469245402663,0.0749998092651,0.00300002098083,27,[[1488  434  269]  [ 540 1362  289]  [ 430  445 1316]],[[262 168 109]  [178 249  92]  [135 155 229]]
"DecisionTreeClassifier(compute_importances=None; criterion='gini'; max_depth=None; max_features=None; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; random_state=None; splitter='best')",0.843450479233,0.447685478757,0.221999883652,0.00500011444092,63,[[1933  203   55]  [ 274 1853   64]  [ 191  242 1758]],[[244 187 108]  [188 254  77]  [135 176 208]]
"DecisionTreeClassifier(compute_importances=None; criterion='gini'; max_depth=None; max_features=None; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; random_state=None; splitter='best')",0.912216643846,0.425491439442,0.69000005722,0.0120000839233,146,[[2042  130   19]  [ 160 2004   27]  [ 103  138 1950]],[[227 212 100]  [185 228 106]  [136 167 216]]
"DecisionTreeClassifier(compute_importances=None; criterion='gini'; max_depth=None; max_features=None; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; random_state=None; splitter='best')",0.967442568082,0.438173747622,1.52999997139,0.0239999294281,336,[[2136   45   10]  [  72 2112    7]  [  35   45 2111]],[[233 179 127]  [165 239 115]  [124 176 219]]
"DecisionTreeClassifier(compute_importances=None; criterion='gini'; max_depth=None; max_features=None; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; random_state=None; splitter='best')",0.989198235205,0.447051363348,3.83599996567,0.0529999732971,774,[[2180   11    0]  [  38 2153    0]  [  16    6 2169]],[[246 174 119]  [169 226 124]  [124 162 233]]
"GaussianNB()",0.367412140575,0.355104629042,0.00800013542175,0.000999927520752,1,[[ 249    0 1942]  [  78    0 2113]  [  25    0 2166]],[[ 43   0 496]  [ 21   0 498]  [  2   0 517]]
"GaussianNB()",0.395861859121,0.378566899176,0.0139999389648,0.00400018692017,4,[[ 457 1724   10]  [ 181 2003    7]  [  90 1959  142]],[[ 99 437   3]  [ 46 468   5]  [ 20 469  30]]
"GaussianNB()",0.430092803895,0.422320862397,0.010999917984,0.00600004196167,11,[[ 587 1529   75]  [ 274 1852   65]  [ 148 1655  388]],[[132 391  16]  [ 62 445  12]  [ 37 393  89]]
"GaussianNB()",0.466149399057,0.456563094483,0.0130000114441,0.0160000324249,27,[[ 801 1268  122]  [ 417 1630  144]  [ 232 1326  633]],[[180 326  33]  [ 93 403  23]  [ 53 329 137]]
"GaussianNB()",0.514376996805,0.485732403297,0.0169999599457,0.0369999408722,63,[[1037  892  262]  [ 498 1371  322]  [ 304  914  973]],[[212 238  89]  [124 342  53]  [ 80 227 212]]
"GaussianNB()",0.427658603377,0.410272669626,0.0369999408722,0.123999834061,146,[[ 330  560 1301]  [  67  484 1640]  [  34  160 1997]],[[ 72 114 353]  [ 20 116 383]  [ 16  44 459]]
"GaussianNB()",0.501141031492,0.436271401395,0.0610001087189,0.199999809265,336,[[ 907 1237   47]  [ 296 1825   70]  [ 396 1233  562]],[[186 329  24]  [ 80 415  24]  [113 319  87]]
"GaussianNB()",0.510725696029,0.426125554851,0.203000068665,0.740999937057,774,[[ 658 1481   52]  [  74 2069   48]  [ 106 1455  630]],[[119 387  33]  [ 14 480  25]  [ 48 398  73]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.367412140575,0.355104629042,2.9240000248,0.0829999446869,1,[[ 249    0 1942]  [  78    0 2113]  [  25    0 2166]],[[ 43   0 496]  [ 21   0 498]  [  2   0 517]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.398752472235,0.378566899176,3.01699995995,0.111000061035,4,[[ 699    0 1492]  [ 393    0 1798]  [ 269    0 1922]],[[148   0 391]  [ 96   0 423]  [ 70   0 449]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.432070591815,0.445149017121,1.85099983215,0.0999999046326,11,[[1669    0  522]  [1570    0  621]  [1020    0 1171]],[[409   0 130]  [386   0 133]  [226   0 293]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.442720219078,0.455294863665,2.28699994087,0.0809998512268,27,[[1780    0  411]  [1654    0  537]  [1061    0 1130]],[[437   0 102]  [406   0 113]  [238   0 281]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.452761296212,0.437539632213,3.77999997139,0.0739998817444,63,[[1782    0  409]  [1623    0  568]  [ 997    0 1194]],[[429   0 110]  [417   0 102]  [258   0 261]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.46112886049,0.441344324667,4.18499994278,0.164000034332,146,[[1795    0  396]  [1630    0  561]  [ 955    0 1236]],[[428   0 111]  [410   0 109]  [251   0 268]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.47025711243,0.455294863665,8.14900016785,0.163000106812,336,[[1828    0  363]  [1631    0  560]  [ 928    0 1263]],[[433   0 106]  [415   0 104]  [234   0 285]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.482428115016,0.449587824984,25.6129999161,0.332999944687,774,[[1844    0  347]  [1602    0  589]  [ 864    0 1327]],[[419   0 120]  [406   0 113]  [229   0 290]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=200; output_layer=None; verbose=0)",0.493990567473,0.455928979074,54.6019999981,0.585999965668,1779,[[1837    0  354]  [1532    0  659]  [ 781    0 1410]],[[421   0 118]  [385   0 134]  [221   0 298]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.367412140575,0.355104629042,4.0119998455,0.153000116348,1,[[ 249    0 1942]  [  78    0 2113]  [  25    0 2166]],[[ 43   0 496]  [ 21   0 498]  [  2   0 517]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.398752472235,0.378566899176,4.72099995613,0.196000099182,4,[[ 699    0 1492]  [ 393    0 1798]  [ 269    0 1922]],[[148   0 391]  [ 96   0 423]  [ 70   0 449]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.416552563517,0.429930247305,2.88000011444,0.151000022888,11,[[1908    3  280]  [1861    3  327]  [1363    1  827]],[[469   0  70]  [454   1  64]  [311   0 208]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.43176631675,0.434369055168,2.97800016403,0.150000095367,27,[[1934    3  254]  [1848    1  342]  [1287    1  903]],[[473   0  66]  [449   0  70]  [307   0 212]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.449566408033,0.438173747622,3.48799991608,0.178999900818,63,[[1854    2  335]  [1716    0  475]  [1089    1 1101]],[[448   0  91]  [431   0  88]  [276   0 243]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.460368172828,0.446417247939,6.45399999619,0.286000013351,146,[[1838    0  353]  [1670    0  521]  [1003    0 1188]],[[438   0 101]  [421   0  98]  [253   0 266]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.471169937624,0.448319594166,16.1340000629,0.286999940872,336,[[1856    0  335]  [1655    0  536]  [ 950    0 1241]],[[435   0 104]  [422   0  97]  [247   0 272]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=400; output_layer=None; verbose=0)",0.48075460216,0.449587824984,33.745000124,0.551000118256,774,[[1852    0  339]  [1620    0  571]  [ 883    0 1308]],[[423   0 116]  [408   0 111]  [233   0 286]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.367412140575,0.355104629042,8.34699988365,0.302000045776,1,[[ 249    0 1942]  [  78    0 2113]  [  25    0 2166]],[[ 43   0 496]  [ 21   0 498]  [  2   0 517]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.39844819717,0.378566899176,5.48600006104,0.368999958038,4,[[ 699    0 1492]  [ 393    0 1798]  [ 271    0 1920]],[[148   0 391]  [ 96   0 423]  [ 70   0 449]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.417008976114,0.429930247305,4.09400010109,0.289000034332,11,[[1911    3  277]  [1862    3  326]  [1363    1  827]],[[468   0  71]  [454   1  64]  [310   0 209]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.422638064811,0.435637285986,4.76300001144,0.308000087738,27,[[1992    3  196]  [1927    1  263]  [1405    1  785]],[[494   0  45]  [469   0  50]  [326   0 193]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.443785181804,0.434369055168,5.03499984741,0.317000150681,63,[[1931    2  258]  [1822    0  369]  [1204    1  986]],[[459   0  80]  [449   0  70]  [293   0 226]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.459455347634,0.440076093849,13.7239999771,0.472999811172,146,[[1915    1  275]  [1763    0  428]  [1086    0 1105]],[[454   0  85]  [435   0  84]  [279   0 240]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.469952837365,0.449587824984,22.7339999676,0.584000110626,336,[[1887    0  304]  [1693    0  498]  [ 989    0 1202]],[[442   0  97]  [428   0  91]  [252   0 267]]
"MLPClassifier(batch_size=100; l2decay=0; loss='cross_entropy'; lr=0.1; n_hidden=800; output_layer=None; verbose=0)",0.481515289822,0.448953709575,63.6679999828,1.40599989891,774,[[1883    0  308]  [1643    0  548]  [ 909    0 1282]],[[431   0 108]  [418   0 101]  [242   0 277]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.367412140575,0.355104629042,0.0750000476837,0.000999927520752,1,[[ 249    0 1942]  [  78    0 2113]  [  25    0 2166]],[[ 43   0 496]  [ 21   0 498]  [  2   0 517]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.398600334703,0.378566899176,0.12099981308,0.000999927520752,4,[[ 699    0 1492]  [ 393    0 1798]  [ 270    0 1921]],[[148   0 391]  [ 95   0 424]  [ 70   0 449]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.3938840712,0.371591629677,0.110000133514,0.0239999294281,11,[[ 514    0 1677]  [ 248    0 1943]  [ 116    0 2075]],[[ 97   0 442]  [ 64   0 455]  [ 30   0 489]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.42583295299,0.421686746988,0.169999837875,0.00200009346008,27,[[1106    0 1085]  [ 861    0 1330]  [ 498    0 1693]],[[258   0 281]  [219   0 300]  [112   0 407]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.412444850145,0.402663284718,0.31600022316,0.00399994850159,63,[[2113    0   78]  [2072    0  119]  [1593    0  598]],[[505   0  34]  [494   0  25]  [389   0 130]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.463867336072,0.447051363348,0.717000007629,0.00599980354309,146,[[1776    1  414]  [1622    0  569]  [ 918    0 1273]],[[426   0 113]  [401   0 118]  [240   0 279]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.481971702419,0.435003170577,1.36500000954,0.0160000324249,336,[[1948    1  242]  [1691    1  499]  [ 972    0 1219]],[[448   0  91]  [419   0 100]  [281   0 238]]
"Perceptron(alpha=0.0001; class_weight=None; eta0=1.0; fit_intercept=True; n_iter=60; n_jobs=1; penalty=None; random_state=0; shuffle=False; verbose=0; warm_start=False)",0.498098280846,0.438173747622,3.57800006866,0.0299999713898,774,[[2032    0  159]  [1739    1  451]  [ 950    0 1241]],[[462   0  77]  [416   0 103]  [290   0 229]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.367412140575,0.355104629042,0.102999925613,0.0150001049042,1,[[ 249    0 1942]  [  78    0 2113]  [  25    0 2166]],[[ 43   0 496]  [ 21   0 498]  [  2   0 517]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.398904609767,0.378566899176,0.115000009537,0.0139999389648,4,[[ 699    0 1492]  [ 393    0 1798]  [ 268    0 1923]],[[148   0 391]  [ 95   0 424]  [ 70   0 449]]
"RandomForestClassifier(bootstrap=True; compute_importances=None; criterion='gini'; max_depth=None; max_features='auto'; max_leaf_nodes=None; min_density=None; min_samples_leaf=1; min_samples_split=2; n_estimators=10; n_jobs=1; oob_score=False; random_state=None; verbose=0)",0.500532481363,0.491439441978,0.114000082016,0.0189998149872,11,[[1213  514  464]  [ 774  917  500]  [ 604  427 1160]],[[273 146 120]  [184 223 112]  [131 109 279]]
