0,0,2,0,0,0,0,0,0,0,-0.0837361237354
1,0,1,0,0,0,0,0,0,0,-0.156569911927
2,0,2,0,1,0,0,0,0,0,-1.65042105438
0,0,1,0,0,0,0,0,0,1,1.03631026675
0,0,2,0,0,0,0,0,0,0,0.475494441568
0,0,1,1,0,0,0,0,0,0,-0.875882795525
0,0,1,0,0,0,0,0,0,0,0.385678263299
0,0,2,0,0,0,0,0,0,0,-0.35293599954
0,0,1,0,0,0,0,0,0,0,0.24958113005
0,0,1,1,0,0,0,0,0,0,0.0260532848859
0,0,1,0,0,0,1,0,0,0,0.572281311837
0,0,1,0,1,0,1,0,0,0,-0.333823343941
0,0,2,1,0,0,0,0,0,0,0.359942687127
0,0,1,1,1,0,0,0,0,0,-1.29432157827
0,0,1,0,0,0,0,0,0,1,-0.0451372866429
1,0,1,0,0,0,0,0,0,0,0.746188272715
0,0,1,0,0,0,0,0,0,0,0.520204194048
0,0,1,1,0,0,0,0,0,0,0.513466921657
0,0,1,0,0,0,0,0,0,0,-0.0699736413321
0,0,1,1,0,0,1,0,0,0,0.144664984389
0,0,2,0,0,0,1,0,0,0,0.019180528762
0,0,2,0,0,0,0,0,0,0,-0.254787632681
0,0,1,0,0,0,0,0,0,0,0.60859453084
0,0,2,0,0,0,0,0,0,1,-0.120967100754
0,0,1,0,0,0,0,0,0,0,-0.355222045355
0,0,1,0,0,0,0,0,0,0,-0.391279758897
0,0,2,0,0,0,0,0,0,0,-0.623481927053
1,0,2,0,0,0,0,0,0,0,0.575139738753
0,0,2,0,0,0,0,0,0,0,0.400438573102
0,0,2,0,0,0,0,0,0,1,-0.100725959813
0,0,2,0,0,0,0,1,0,0,0.532366597338
0,0,1,0,0,0,1,0,0,0,0.119486953011
0,0,2,0,0,0,0,1,0,0,-1.00657489733
0,0,2,0,0,0,0,0,0,0,0.287497608092
0,0,2,0,0,0,1,0,0,0,0.0882533371889
0,0,2,0,0,0,1,0,0,0,0.0490712048918
0,0,1,0,0,0,0,0,0,0,-0.219752034129
0,0,1,1,0,0,0,0,0,0,-0.724604032096
0,0,2,0,0,0,0,0,0,0,0.601546356676
1,0,2,1,0,0,0,0,0,0,-0.464506706101
0,0,2,0,0,0,0,0,0,1,0.440386178639
0,0,2,1,0,0,0,0,0,0,-0.427638029899
0,0,2,1,0,0,0,0,0,0,0.552156865975
0,0,1,1,0,0,0,0,0,0,0.276251342494
1,0,2,0,0,0,0,0,0,0,0.783041629556
1,0,2,0,0,0,0,0,0,0,0.591564365018
0,0,1,1,0,0,0,0,0,0,0.648627771379
0,0,1,0,0,0,0,0,0,0,0.0711577466195
0,0,2,0,0,0,0,0,0,0,-0.533872287335
0,0,2,0,0,0,0,0,0,0,0.61480693674
0,0,1,1,0,2,0,0,0,0,0.292397172539
0,0,2,0,0,0,0,0,0,1,0.00850376626285
0,0,2,0,0,0,0,0,0,0,0.189127958285
0,0,1,1,0,0,0,0,0,1,-0.570746870235
0,0,1,1,0,0,0,1,0,0,-0.39761050671
0,0,1,0,0,0,0,0,0,0,-0.436598095223
0,0,2,0,0,0,0,0,0,0,0.0753037293507
1,0,1,1,0,0,0,0,0,1,0.12315772624
0,0,1,1,0,0,0,0,0,0,0.166909821994
0,0,2,0,0,0,0,1,0,0,0.0374047070999
0,0,1,0,0,0,0,0,0,0,0.184133732257
0,0,1,0,0,0,0,0,0,0,-0.388294548243
2,0,1,0,0,1,0,0,0,1,-1.14331871715
0,0,2,0,0,0,0,0,0,0,-0.026393887464
0,0,1,0,0,0,0,1,0,0,-0.744184308936
0,0,1,3,0,0,0,0,0,0,0.920011909171
0,0,1,3,0,0,0,0,0,0,0.0526482183716
1,0,1,0,0,0,0,0,0,0,-1.10902978093
0,0,1,0,0,0,0,0,0,0,0.326037734774
0,0,2,0,0,0,0,0,0,0,-0.111378552805
0,0,1,0,0,0,0,0,0,0,-0.0199134144059
0,0,2,0,0,0,0,0,0,0,0.795418721336
0,0,1,2,0,1,1,0,0,0,-0.112877270649
0,0,1,0,0,0,0,0,0,0,-0.154708152868
0,0,2,0,0,0,1,0,0,0,1.08737821886
0,0,1,0,0,0,0,0,0,0,0.151750135409
0,0,1,0,0,0,0,0,0,0,0.286122883913
0,0,2,0,0,0,0,0,0,0,0.126859621473
0,0,2,0,0,0,0,1,0,0,-0.786651597858
0,0,2,0,0,0,0,0,0,1,0.45800556301
0,0,2,0,0,0,0,0,0,0,0.0327170305734
0,0,1,0,0,0,0,0,0,1,0.563679744855
0,0,1,2,0,0,0,0,0,1,-0.084355220019
0,0,2,0,0,0,0,0,0,0,-0.0282828384316
0,0,2,0,0,0,0,0,0,0,-0.387659756111
0,0,2,0,0,0,0,0,0,0,-0.382384844485
0,0,2,0,0,0,0,0,0,0,0.423404205543
1,0,2,0,0,0,0,0,0,1,-0.800242683316
0,0,2,0,0,0,0,0,0,0,0.680661859786
0,0,1,0,0,0,0,0,0,0,1.17506671955
0,0,1,0,0,0,0,0,0,0,-0.01381520655
0,0,1,0,0,0,0,0,0,0,0.279131029692
0,0,1,1,0,0,0,0,0,0,-0.082192093795
0,0,2,0,0,0,0,0,0,0,0.30383498436
0,0,1,2,0,0,0,0,0,1,0.25353001538
0,0,1,1,0,0,0,0,0,0,0.745189335637
0,0,1,0,0,0,0,0,0,0,0.859377186894
0,0,2,0,0,0,0,0,0,0,0.378656744079
0,0,2,0,0,0,0,0,0,0,0.0669315797072
1,0,0,1,0,1,0,0,0,1,0.433390066876
0,0,1,0,0,0,0,0,0,0,0.348515741139
0,0,2,0,0,0,0,1,0,1,-0.364381142223
0,0,2,0,0,0,0,0,0,0,0.169773841636
0,0,1,2,0,0,0,0,0,0,-0.055962935202
0,0,2,0,0,0,0,0,0,0,-0.443760165643
0,0,2,0,0,0,0,0,0,0,-2.16166963456
0,0,1,0,0,0,0,0,0,0,-2.12910291133
0,0,2,0,0,0,0,0,0,0,0.136864850381
0,0,2,0,0,1,0,0,0,0,1.56402002081
0,0,2,0,0,0,1,0,0,0,0.53146306273
0,0,1,0,0,0,1,0,0,1,-1.85910876809
1,0,1,0,0,0,0,0,0,1,-0.260510457297
0,0,1,2,0,0,0,0,0,0,0.136361173884
1,0,2,0,0,0,0,0,0,0,0.00893969161836
0,0,1,0,0,0,0,0,0,0,-0.00194991371586
0,0,2,0,0,0,0,1,0,0,-0.691024651856
0,0,2,0,0,0,0,0,0,0,-0.0503981263423
0,0,2,1,0,0,0,0,0,0,0.447643037173
1,0,1,1,0,0,1,0,0,0,0.809832891529
0,0,2,0,0,0,0,0,0,0,-1.72434969765
0,0,2,0,0,0,0,0,0,0,0.294376888792
0,0,1,0,0,0,0,0,0,0,0.0816254898106
0,0,2,0,0,0,0,0,0,0,0.677985255555
0,0,2,0,0,0,0,0,0,1,-0.952581394774
1,0,1,2,0,0,0,0,0,0,-0.110558756148
0,0,1,1,0,0,1,0,0,1,-0.260167768764
0,0,1,1,0,1,0,0,0,1,0.445983452608
0,0,1,0,0,0,0,0,0,0,-0.364710261052
0,0,1,0,0,0,0,0,0,0,-0.342845797219
0,0,2,0,0,0,0,0,0,0,-0.0810265859255
0,0,2,0,1,0,0,0,0,0,-0.337818385227
0,0,1,2,0,1,0,0,0,1,0.667961969083
0,0,1,2,0,0,0,0,0,0,0.609539182963
0,0,1,1,0,1,0,1,0,0,-0.304021965473
0,0,1,1,0,0,0,0,0,0,0.500479457835
0,0,1,0,0,0,0,0,0,0,-1.43013673279
1,0,1,1,0,0,0,0,0,0,0.0564843148309
0,0,1,1,0,0,0,0,0,1,-0.417250947599
1,0,2,0,0,0,0,0,0,0,-0.950322771565
0,0,1,1,0,0,0,0,0,0,-1.41766084916
0,0,2,1,0,1,0,0,0,1,0.389806794614
0,0,2,0,0,0,0,0,0,0,0.327993705354
0,0,1,0,0,0,0,0,0,1,0.568246860702
0,0,1,0,0,0,0,0,0,0,-0.111734253608
0,0,1,1,0,0,0,0,0,0,0.390479306699
0,0,2,0,0,0,0,0,0,0,-1.38383034813
0,0,2,0,0,0,0,0,0,0,-0.0607920974946
0,0,2,0,0,0,0,0,0,0,0.226005166997
1,0,1,0,0,0,0,0,0,0,-0.263798693764
0,0,1,0,0,0,0,0,0,0,-0.0190947214228
0,0,1,0,0,0,0,0,0,0,0.297095984525
0,0,2,0,0,0,0,0,0,0,0.288322884609
0,0,2,0,0,0,0,0,0,0,0.0201194652565
0,0,1,1,0,0,0,0,0,0,0.399458055102
0,0,0,1,0,0,0,0,0,1,0.135850610373
0,0,2,0,0,0,0,0,0,0,0.170531675416
0,0,2,0,0,0,0,0,0,0,0.119381667353
0,0,1,0,0,0,0,0,0,0,0.526924147283
0,0,1,1,0,0,1,0,0,0,0.279415971634
0,1,1,0,0,0,0,0,0,0,1.5952794909
0,0,2,0,0,0,1,0,0,0,2.16963993345
0,0,2,0,0,0,0,0,0,0,0.993535717211
0,0,1,0,0,0,0,0,0,0,-1.81830407195
0,0,2,0,0,0,0,0,0,0,0.632754499711
0,0,2,0,0,0,0,0,0,0,1.01220772798
0,0,2,1,0,0,0,0,0,0,-0.0753476111316
0,0,1,1,0,0,0,0,0,0,-0.230069748069
0,0,2,0,0,0,0,0,0,0,0.561895643106
0,0,1,1,0,0,0,1,0,0,-0.89332415059
0,0,2,0,0,0,0,0,0,0,-0.660732145046
0,0,2,0,0,0,1,0,0,0,-0.867814024505
0,0,1,0,0,0,0,0,0,0,-0.19750796763
0,0,1,1,0,0,0,0,0,0,-1.02915987313
0,0,2,0,0,0,1,1,0,0,-0.968959125757
0,0,1,0,0,0,0,0,0,0,0.24991273485
0,0,1,0,0,1,0,0,0,0,1.36400085594
0,0,1,1,0,0,0,0,0,0,-0.367305040217
1,0,1,0,0,0,0,0,0,0,0.127071366236
0,0,0,0,0,0,0,0,0,0,0.194513097402
0,0,1,0,0,0,0,0,0,0,0.144693177013
0,0,0,0,0,0,0,0,0,1,-0.452325693732
0,0,0,1,0,1,0,0,0,1,0.452709636382
0,0,1,0,0,0,0,0,0,0,0.126612243601
0,0,2,0,0,0,1,0,0,0,0.449512530792
0,0,1,0,0,0,0,0,0,0,1.22339083717
0,0,1,0,0,0,0,0,0,0,-0.541806865806
0,0,1,0,0,0,0,0,0,0,-0.257167653228
0,0,1,1,0,0,0,0,0,0,-0.00891090640122
0,0,2,0,1,0,0,0,0,0,-0.0125734974299
0,0,1,1,0,0,0,0,0,1,0.043956435511
0,0,1,0,0,0,0,0,0,0,0.0748711498755
0,0,1,0,1,0,1,0,0,0,-2.07413526867
1,0,1,0,0,0,0,0,0,0,-2.54810502852
0,0,1,0,0,0,0,0,0,0,0.690910761266
0,0,1,0,0,0,0,0,0,0,-0.895986367907
2,0,1,0,0,0,0,0,0,0,-1.17963293226
0,0,1,0,0,0,0,0,0,1,-0.112759673985
0,0,1,0,0,0,0,0,0,0,-0.114186697371
0,0,2,0,0,0,0,0,0,0,0.296393419194
0,0,1,0,0,0,0,0,0,0,-0.0383797017713
0,0,2,0,0,0,0,0,0,0,-0.284671442642
0,0,1,2,0,0,0,0,0,0,0.0579187699776
0,0,2,0,0,0,0,0,0,0,0.0131425041696
0,0,1,1,0,0,0,0,0,0,0.941046230625
0,0,2,0,0,0,0,0,0,0,0.361058480273
0,0,2,0,0,0,1,0,0,0,0.589691741226
0,0,2,0,0,0,0,0,0,0,-1.02585504471
0,0,2,0,0,0,0,0,0,0,-1.15149991497
1,0,2,0,0,0,0,0,0,0,-1.60427415534
0,0,1,0,0,0,0,0,0,0,0.359484611117
0,0,1,0,0,0,0,0,0,0,0.144974970015
0,0,1,1,0,0,1,0,0,0,0.463467925813
1,0,1,0,0,0,0,0,0,0,0.2154520664
2,0,1,0,0,0,0,0,0,1,0.599085443825
0,0,2,0,0,0,0,0,0,0,0.603887082633
0,0,1,0,0,0,0,0,0,0,0.952072240873
0,0,2,1,0,1,0,1,0,0,-2.29870713896
0,0,2,1,0,0,0,0,0,0,-0.127589127763
1,0,1,1,0,0,0,0,0,0,1.47837001486
0,0,2,0,1,0,0,0,0,0,0.468126799637
0,0,1,1,0,0,0,0,0,0,1.06344456023
0,0,1,1,0,0,0,0,0,0,0.563439299325
0,0,1,0,1,0,0,0,0,0,-1.97890793329
0,0,2,0,0,0,0,0,0,0,-0.468675865013
0,0,1,1,0,0,0,0,0,0,0.20874322994
1,0,1,1,0,0,0,0,0,0,0.267773630708
0,0,2,0,0,1,0,0,0,0,-0.712724919224
0,0,2,0,0,0,0,0,0,0,-0.37471596389
0,0,1,0,0,0,0,0,0,0,0.0937543493979
0,0,1,0,0,0,0,0,0,0,0.392837039241
1,0,2,0,0,0,0,0,0,0,-0.769808450469
0,0,2,0,0,0,0,0,0,0,-0.764621120395
0,0,2,1,0,0,0,0,0,0,0.959755211689
0,0,2,0,1,0,0,0,0,0,-0.845152199269
0,0,2,0,0,0,0,0,0,1,0.545639495115
0,0,2,0,0,0,0,0,0,0,0.232171693654
0,0,2,0,1,0,0,0,0,0,-0.480001208161
0,0,1,0,0,0,0,0,0,0,-1.67965707319
0,0,1,2,0,1,0,0,0,0,0.335961679254
0,0,2,0,0,0,0,0,0,0,0.177786854819
2,0,1,0,0,0,0,0,0,0,0.369639311839
0,0,2,0,0,0,0,0,0,0,0.224692875706
0,0,1,0,1,0,1,0,0,0,0.557495214398
0,0,2,0,0,0,0,0,0,0,0.0829153637158
0,0,2,0,0,0,1,0,0,0,0.117315888782
0,0,1,0,0,0,0,0,0,0,-0.830606251938
0,0,2,0,1,0,0,0,0,0,1.44595817432
0,0,2,0,1,0,0,0,0,0,-0.343965061723
1,0,1,0,1,1,0,0,0,0,0.295700191823
0,0,2,0,0,0,0,0,0,0,0.334516695523
2,0,1,0,0,0,0,0,0,0,-0.468013646451
1,0,1,0,0,0,0,0,0,0,-1.59467176173
0,0,1,1,0,0,0,0,0,1,-0.298346798842
0,0,2,0,0,0,1,0,0,0,0.454233545842
0,0,1,0,0,0,0,0,0,0,-0.234659702705
0,0,2,1,0,0,0,0,0,0,0.394179290054
0,0,1,0,0,0,1,0,0,0,0.958982820189
0,0,2,0,0,0,0,0,0,0,0.853591059941
0,0,2,0,1,0,0,0,0,0,-1.11470088275
0,0,1,1,0,0,0,0,0,0,0.320294954813
0,0,1,1,0,0,1,0,0,0,0.298259258095
0,0,1,0,1,0,0,0,0,1,-0.77189603319
0,0,1,2,0,0,0,0,0,0,-0.756729399953
0,0,2,0,0,0,1,0,0,0,0.389974980155
1,0,1,0,0,0,0,0,0,1,0.269893272934
0,0,1,0,0,0,0,0,0,0,0.21977307271
0,0,2,1,0,0,0,1,0,0,-1.1934893841
0,0,1,0,0,0,1,0,0,0,1.34300466499
1,0,2,0,0,0,0,0,0,0,-0.138025962443
1,0,1,2,0,0,0,0,0,0,0.251252206672
0,0,1,1,0,0,0,0,0,0,-0.809199113451
1,0,2,1,0,0,0,0,0,0,0.0244138700795
0,0,1,1,0,0,0,0,0,1,-0.416964195812
0,0,2,1,0,0,0,0,0,0,0.683898752775
0,0,1,1,0,0,0,0,0,0,0.123328242282
0,0,2,0,1,0,0,0,0,1,-0.552453417881
0,0,2,0,0,0,0,0,0,0,-0.597573194636
0,0,1,0,0,0,0,0,0,0,-1.40246135886
0,0,1,0,0,0,0,0,0,1,0.6270022661
0,0,1,0,0,0,0,0,0,1,0.12889643902
0,0,1,0,0,0,1,0,0,0,0.610199982062
0,0,2,0,0,0,0,0,0,0,-1.37764059468
1,0,2,0,0,0,0,0,0,0,-0.171029779332
0,0,2,0,0,0,0,0,0,0,0.318031607846
0,0,2,0,0,0,0,0,0,0,-0.0259158542878
0,0,2,0,0,0,0,0,0,0,0.0558936357485
0,0,1,1,0,0,0,0,0,0,-0.0327011974742
0,0,2,0,0,0,0,0,0,0,0.230899073938
0,0,1,0,0,0,0,0,0,0,0.108203725913
1,0,1,3,0,0,0,0,0,1,0.45382547884
0,0,1,0,0,0,0,0,0,0,0.503633415845
0,0,1,1,0,0,1,0,0,0,1.22418525312
0,0,1,0,0,0,0,0,0,0,0.200634141772
0,0,1,1,0,0,0,0,0,0,0.719391508138
1,0,2,0,0,0,0,0,0,1,-0.571848994807
0,0,1,1,0,0,0,0,0,0,0.202690033793
1,0,2,0,1,0,0,0,0,1,-1.21626651588
0,0,2,0,0,0,0,0,0,0,-0.223296792319
0,0,1,0,0,1,0,0,0,0,-0.751264796429
0,0,1,1,0,0,0,0,0,0,0.351920507697
0,0,1,0,0,0,0,0,0,0,0.430828534832
0,0,1,1,0,0,0,0,0,0,1.40428509399
0,0,1,1,0,0,0,0,0,0,0.137709123496
2,0,1,0,0,0,0,0,0,0,0.125756305456
0,0,1,1,0,1,0,0,0,0,0.314997737842
0,0,2,0,0,0,1,0,0,0,-0.201661012967
0,0,2,2,0,1,0,0,0,0,-0.939418307604
0,0,1,0,0,0,0,0,0,0,1.5261786408
0,0,2,0,0,0,0,0,0,0,-0.781928824522
0,0,1,0,0,0,0,1,0,1,-0.163849253332
0,0,1,0,0,0,0,0,0,1,-0.141420090852
0,0,1,3,0,0,0,0,0,0,0.778071065555
0,0,1,1,0,0,0,0,0,0,-0.0311685113688
0,0,1,0,0,0,0,0,0,0,-1.39853009205
0,0,2,0,0,0,0,0,0,0,0.405884604236
0,0,1,1,0,0,0,0,0,0,-0.544062896358
0,0,2,0,0,0,0,0,0,0,-1.08625372335
0,0,1,1,0,0,0,0,0,1,-1.48076290668
0,0,2,1,0,0,0,1,0,0,-1.15283938001
0,0,1,3,0,0,0,0,0,1,-0.0190881521543
0,0,1,0,0,1,0,0,0,0,-0.320032440319
0,0,1,0,0,0,0,0,0,0,-0.378126230384
0,0,1,0,0,0,0,0,0,0,-0.411984926525
0,0,2,0,0,0,0,1,0,0,0.322517911873
0,0,1,1,0,0,1,0,0,0,-0.0213453107441
0,0,2,0,0,0,0,0,0,0,0.000847831228728
0,0,1,0,0,0,0,0,0,0,-0.14693327732
0,0,2,0,0,0,0,0,0,0,0.119155371862
2,0,1,0,0,0,0,0,0,0,0.0151738513246
0,0,1,0,0,0,0,0,0,0,0.919061415357
0,0,2,0,0,0,0,0,0,0,-2.3099357254
0,0,2,0,0,0,0,0,0,0,0.873187124319
0,0,1,0,0,0,0,0,0,0,-0.467677129379
0,0,2,0,0,0,0,0,0,0,0.0998704042358
0,0,1,0,0,0,0,0,0,0,0.219029679653
1,0,2,0,0,0,0,0,0,0,-0.103159142776
0,0,2,0,0,0,0,0,0,0,0.530667365565
0,0,2,0,0,0,0,0,0,0,0.165884261182
0,0,2,0,0,0,0,0,0,0,0.469568293583
0,0,1,1,0,0,0,0,0,0,0.0235652531822
1,1,1,1,0,0,0,0,0,0,-0.156802539147
0,0,1,0,0,0,1,0,0,0,0.340584310568
0,0,2,0,0,0,0,0,0,0,-1.143565331
0,0,1,1,0,1,0,0,0,0,1.89722241554
1,0,2,0,0,0,0,0,0,0,-0.106822002029
0,0,1,0,0,0,0,0,0,0,-1.05690298808
0,0,2,0,0,0,0,0,0,0,0.520202844333
0,0,2,0,0,0,0,0,0,0,0.0167105522118
1,0,1,0,0,0,0,0,0,0,1.4237977044
0,0,2,0,0,0,0,0,0,0,-0.157362479563
0,0,1,1,0,0,0,0,0,0,0.38401525756
0,0,1,0,0,0,0,0,0,0,-0.104161627972
0,0,0,0,0,0,0,0,0,0,-0.563915405119
1,0,1,1,0,0,0,0,0,0,-0.477566560527
0,0,2,0,0,0,1,0,0,0,-1.74673119021
0,0,1,0,0,0,0,0,0,0,0.264869974586
1,0,1,0,0,0,0,0,0,1,0.333839112361
0,0,2,0,0,0,0,0,0,0,0.124600827322
0,0,1,0,0,0,0,0,0,0,1.10386532853
0,0,1,0,0,1,0,0,0,0,0.0264180585502
0,0,2,0,0,0,0,0,0,0,0.459949428344
0,0,1,0,0,0,0,0,0,0,0.473867873431
0,0,1,0,0,0,0,0,0,0,0.244755499011
0,0,1,2,0,0,0,0,0,1,-0.70657358307
0,0,1,1,0,0,0,0,0,0,0.233958410655
0,0,1,3,0,1,0,0,0,0,0.292876017487
1,0,2,0,0,0,0,0,0,0,-1.88149083644
0,0,2,0,0,0,1,0,0,0,0.223625465776
0,0,2,0,0,0,0,0,0,0,0.318884946371
0,0,2,0,0,0,0,1,0,1,-0.741070609045
0,0,2,1,0,0,0,0,0,0,1.71496841377
1,0,1,0,0,0,0,0,0,0,-0.661784059948
0,0,2,0,1,0,0,0,0,0,-0.222197032506
0,0,1,0,0,0,0,0,0,1,-0.617623257969
0,0,1,1,0,0,0,0,0,0,-0.331306503623
0,0,2,0,0,0,0,0,0,0,-1.01288246902
0,0,2,0,0,0,0,0,0,0,-0.235746913065
0,0,1,1,1,0,0,0,0,0,0.569130579299
0,0,1,0,0,0,0,0,0,0,-1.01063026068
0,0,1,1,0,1,0,0,0,0,0.51284087664
0,0,1,0,0,0,0,0,0,0,0.830284178697
0,0,2,1,0,0,0,0,0,0,0.177740562188
0,0,1,2,0,0,0,0,0,0,0.50771996539
0,0,2,0,0,0,0,0,0,0,-0.0814041565743
0,0,1,0,0,0,0,0,0,0,0.038989258635
0,0,1,0,0,0,0,0,0,0,-0.0954912198197
0,0,1,0,1,0,0,0,0,0,0.921952119555
1,0,1,2,0,0,1,0,1,0,0.673582482742
0,0,1,0,0,0,0,1,0,0,-0.0987369283716
0,0,1,1,0,0,1,0,0,0,0.456504363268
0,0,1,0,0,0,0,0,0,0,-0.930816976892
0,0,1,2,0,0,0,0,0,0,-0.615264325785
0,0,1,0,0,0,0,0,0,0,-1.09514819956
0,0,2,0,0,0,0,0,0,0,0.233192780851
0,0,1,0,0,0,0,0,0,0,0.174159895127
0,0,1,0,0,0,0,0,0,0,0.0379033534987
0,0,1,0,0,0,0,0,0,0,-1.35099604228
0,0,2,0,0,0,0,0,0,0,0.202282538936
0,0,1,0,1,0,0,0,0,0,0.0455611716988
0,0,2,0,0,0,0,0,0,0,0.561304815562
1,0,1,0,0,0,0,0,0,0,0.492230008361
0,0,2,0,0,0,0,0,0,0,0.318736742535
0,0,2,0,0,0,1,0,0,0,0.406771379935
0,0,2,0,0,0,0,0,0,0,0.13162847043
0,0,3,0,0,0,0,0,0,0,1.41740378076
1,0,2,0,0,0,0,0,0,0,-0.116384451985
0,0,2,1,0,0,0,0,0,0,0.590187671801
1,0,1,0,0,0,0,0,0,0,-0.125733682612
0,0,1,0,0,0,0,0,0,0,-0.0971410993458
1,0,2,0,0,0,1,0,0,0,0.420539457724
0,0,1,1,0,0,0,0,0,0,0.276278574626
0,0,2,0,0,0,0,1,0,0,-0.4009385135
0,0,1,0,0,0,0,0,0,0,-2.00286724355
0,0,1,0,1,0,0,0,0,0,0.446249116784
0,0,2,0,0,0,0,0,0,0,0.763326245544
1,0,2,0,0,1,0,0,0,0,0.821540975654
0,0,1,0,1,0,0,0,0,0,1.08237405158
1,0,1,0,0,0,0,0,0,0,0.499570326276
1,0,3,0,0,0,0,0,0,0,0.75254321646
0,0,1,0,0,0,0,0,0,0,-0.32787372305
0,0,1,0,0,0,0,0,0,0,-0.617765530847
0,0,1,1,0,0,0,0,0,0,-0.362015584934
0,0,2,0,0,0,1,0,0,0,0.0960513946551
1,0,1,0,0,0,0,0,0,0,1.59041804897
0,0,2,0,0,0,0,0,0,1,-0.377785512287
0,0,1,0,0,0,0,0,0,0,-0.631957317199
0,0,2,0,0,0,0,0,0,1,1.90918177855
0,0,1,0,0,0,0,0,0,0,-0.0569151158682
